language,split,text,label
ary,test,wahed lihdar howa salah oana kanhtaarem maghribiyat likichej o saloum mn lwl bohdo,positive
ary,test,awdi koulchi mseggi mn mgherfa whda,negative
ary,test,IbtissamTiskat Li maghribi o Ziza lih ibtissam unfollow et bloque l konan daba yallah hit zad fih bazaf,negative
ary,test,Hadchi ila mal bch Hachimi,negative
ary,test,lmgarba mnawdinha f x factor lah yhfadhom fin mamchaw mcharfina,positive
ary,test,HananeElKhader socialmedianight Hanon bravo ta admk farahna bzf mab a lik walo la la ab rakzi mzn fleval odarbi bzf nti top slt lkol,positive
ary,test,nn machi had lbarnamaj rah f radio m a hicham l at lstadafha wahd nharr fach tasal biha salom,neutral
ary,test,Ahhhh sam ina na li ta ma na Hhhhhhh galik Justin Oppa hhhhh,negative
ary,test,Amanegativei Sadek,negative
ary,test,wili wili teeeeeeeert ana ahssaaaaaaaaan Look,positive
ary,test,ach daro had lmasakhit awtani,negative
ary,test,Haki bach matgulich ana chiriri Haki chufi zin kidayar,positive
ary,test,Kent baghi nchreb walakin baghi nees avant h,negative
ary,test,nn maghribiya hit likikteb fiha sahafi maghribi aych bin paris o casa cheft dik nhar tweeter dyalo onsit lih,neutral
ary,test,dsl ihab knti ziz walakin l fans dyal zado fih bzf hd l hashtag lihom,negative
ary,test,ihabamir khalik dima m a anis,positive
ary,test,hanoune hiya bibi wach hiya hadik almina chwiya dzayria,positive
ary,test,Li ndo chi mjimrat wla s our jbdhom,negative
ary,test,diwana homa sbab dabii hhhhh rfti chhal mn haja chdouha lia mal it bash nkhlss o rj uha D,negative
ary,test,habibti ana machi M aha o hya ma andha ay ra m,negative
ary,test,ui sefrou kant l am li fat tl l premiere div mais t ssaw b le nbr de buts,neutral
ary,test,ouiii hit f lawal galou hiya hakak lach mchaw andha ra bayna chkoun lkhanzat w madloulat lah ymsakhhom f had nhar,negative
ary,test,HAHAHAHA FIN MA N L TWITTER NLQA NUDES NASS QBILA CHAFOUNI MSDOUMIN,negative
ary,test,SouhailaBenLachhab kounek kawiya ya bent beladi sahtak avant tous bach yechefi belkhaf w tehaki holmek w diri haja kebalhoum kaml,positive
ary,test,hhhhh wahta ana mchit n ra omajachh machi lfa ssa hadii,negative
ary,test,la hanane o alt lih hanane an jad raphael ya nii chi haja mzyana machi khayba fhmti,neutral
ary,test,hhhhhhhhhhhh hadchi lil f houm,positive
ary,test,Hada insane fahem denya ghalat lli bna machi lli mpartagi,neutral
ary,test,raja la ba had lmatch ghir b l espoir o l aba li ma asoch kora am hadi o oulhaj kant bayna ai wdp swai,negative
ary,test,Non lkybrhik hwa mok ou bak ou lkhot dyalk am mtba rhir nas bta msla ou bass,negative
ary,test,hhhh wakha ziz liya abdsalam n belha mneek hhhh,positive
ary,test,macheft waaalo ola chtha kayn mobid hacharat ofa aaaaaaal,negative
ary,test,la assidi makml matkml ila ma andk maydar sir nchor hisabat dial bety layrdi lik,negative
ary,test,It s none of my business w kola ydiha f kro of course ghir howa ra kayn bnadem sghir f had twitter d zb w katpostiw chi tsawer li katban lk nta walo mais ra t dr tkon toxic trauma dial besah Sero khesro la krkom lfloss w chof chi tbib la knti mrid f krk ra mochkil dialk hadak,negative
ary,test,ila badalti imkan lik tsawti walaken nafs lfi a la,neutral
ary,test,ardi liha ola y raf lik mohim salmi lih,positive
ary,test,dkhol tag o tchof ohtaa groupes dyawlhom glk baghin irebho bhali rebhona f mossaba a alamiya hhh obhal shorty,positive
ary,test,Mochkila dok lwo od l intikhabia li kaynin f dok lwra li mremymiyin anaho ghadi y afdo la lbi a,negative
ary,test,h Ghadi Tchofo Chi aja Sda Outline dyani Clip Officiel lacave prod y Max support Chkon kay tssna hnaa,positive
ary,test,ta wahd mli katbki makaytsw liha,negative
ary,test,hhhhhh hada mskin kaykrah najah ibtissam howa Ghadi m a Dounia ghi dad lah ychafiih,positive
ary,test,Ntmt o o nhbalo m a lhbab,positive
ary,test,lakin rah homa tamak ma arfin bwalo howa staghlo abas an hom bach idiro tawila lilmosara a bach irj o l anis a o ama howa,negative
ary,test,hhhhhhhh ri soktii dakhla hhhhhh yarbii shi like ynzel mn sma db hhh,positive
ary,test,akhir mra klitha chi ans db,neutral
ary,test,a sahbti mzawr o tma Ktar mn LIKES,negative
ary,test,fati oliha lhanan bach tfrah ou ta ti mzyan ahlam dart liha follow ok,positive
ary,test,lina wa lik bassoma habibtna ojam ak l ijab fann kolchi kayji m ak ya amarr,positive
ary,test,Ah ch al zwinine had sba ate fach kiji ami l studio ou jayb chfenj ou l ercha,positive
ary,test,masa nour momkin motaba a lhad les comptes ila jat la khatrek,neutral
ary,test,ghir b ay t awdi ta yekhdem ta lchwia w rej i lih p,neutral
ary,test,yalah wsslo tyarat dyana hier mais mahjmouch yalah wsslobhier l as,neutral
ary,test,Daba alach na lbnat kanb aw ngolo zbi ou maendnach,negative
ary,test,Omar Mn Lmararib mn mdint Laayoune sahra,neutral
ary,test,IbtissamTiskat wanari dokhlo lface rah fatoni hchoma sawt lhasan li f asna biha l adyan tkon m akhra,negative
ary,test,Kounti tgoul lih yallah ndirou chi rki at bardine,neutral
ary,test,malha ach dart yak glto hodod hatathom rah ntoma katkhrjo liha b hdrtko wli kibghiha amro ytkhala liha,negative
ary,test,walah a hbiba atlina bhal ila hiya ma raft wakla lihom lwart raki arfa chkoun nchalah wahad fihom ya hanan ya nasim yjib la ab,negative
ary,test,Mafatek walo kolchi eddamk hhhhh,positive
ary,test,fati yarham babak sifti liya adres hanan fcasa falkhass bghit ana wchi bnat namchiw andha alah yrham lik lwalidin plz fati,positive
ary,test,HI LAYAN HABIBTI ANA BGIT NADKAL M akoum f rabita chokran bzaaaaaf,positive
ary,test,ach bitha ana tmchi tn es,neutral
ary,test,Ana khouya dawya ghir la MJ Im Bad,neutral
ary,test,mafina li ybki hchouma elik,negative
ary,test,la soci t x iitat lia o mabghitch dh ma adanich,neutral
ary,test,hhh wayehh ana ba da mansach lbarah chhal t ayrt baghina bazaz nkarhoh dkhol saha hada,negative
ary,test,Wa ghir hadrou m a Yami rah i adha rah aref l bouton fine inghouzha,neutral
ary,test,Yamato ghatmchi meahom fhali tari a li mcha biha oden,neutral
ary,test,Had Siyed Kan Fel Wydad Rbahna la Dharkoum Botola Had Siyed Mcha L raja awtani Rbahna la Dharkoum Botola,positive
ary,test,la walah yamkan enti li makantich tfarji fih mzyan aw katchofi ghir li bghiti ou siri diha flfanan dyalak ou khali lik hanan,negative
ary,test,li choweh souret hanane howa lfans dyal ihab w souhayla hta sahafa bdat kathdar aliha golo kayena monafassa istaamlo fiha tachwih,negative
ary,test,Lma f rkabi f screenshot,negative
ary,test,ykouno taye yaw maykounouch bhal jaza ireyeen korhom lina machi tabi i al a al massreyeen wadhin o fihom lli tayebghiwna,negative
ary,test,lkaydwi la hanan rah makydrha bwalo bl kes katzido tchheroha ohna hdchi lbghina ohaja tania katbyno trebiya zwina dyalkom,negative
ary,test,wach kayn li isawat rah fato awtani finkoum,neutral
ary,test,merci la a la fans mina w shirou,positive
ary,test,ana o maroua wa ad,positive
ary,test,tkhylo tkoun hanane tat ra hadchi radi tmout bdehk,positive
ary,test,positiveHOTO,negative
ary,test,safiii h ylh ne sso wahd swii a EXOLS EXO EidMubarak,positive
ary,test,TA ANA BILA DKHALT L IT XDDDDDDDDDDDDDDDDDDDDD,positive
ary,test,Ana ba eda dahakni Loool surtout Dak le eta dial lkhtana hhhhh,positive
ary,test,wellah je suis sinc re Aw Mab a twa ed ygoul lik andek ssa Ach had dictatouria dial th C,negative
ary,test,badi daba wla chnu hh,neutral
ary,test,Hahahahahahahhahaha waha lailah illa lah la melta bohdi,positive
ary,test,Penalty dyal ounajem Machi penalty O dyal fus Machi penalty o dyal jrad penalty Wach baghin i tiwhalihom Bla mikhaliw nas msakhskha,negative
ary,test,afffaaaaak bghina ihhhhab f a rab forssa jibou m a et,positive
ary,test,nn ana yalah chtha f snapchat dyal choumicha,neutral
ary,test,safii lyoum maghatchofini tal ola nmchi ndir hamam maghribiii f daar hhhh,positive
ary,test,tawldat f fes ahbiba ms hya amazighya whya galltha b famha babaha sousiiii,positive
ary,test,La akhoya rah maeadich,neutral
ary,test,Live devant l cole moulat lfiat jat we fat bla echma bla ia seddat tri whabtat tjib bentha,negative
ary,test,Ya hokam la la a lakom bi alfan Snoopy afdal lakinakom la tohibouna almaghrib wanas almaghrib,negative
ary,test,hta ana kata jabni bazaf had l oghneya o saad ghannaha bi herafiya aleya zad habbabni fiha,positive
ary,test,ahahahahahahhaahah w dik hadraaa kadsali meayaa li kunti kad ol ahahaha,positive
ary,test,kayn li m h,neutral
ary,test,ana machi glt lik rak makatchaj ihch mli galti lia nchaj ihab swltk lah nti z ma makatchaj ihch ta ana ndi b al b al,neutral
ary,test,million l kilo yemken,positive
ary,test,haydi khabar ajel rah baki madaroch marhala tanya,neutral
ary,test,Kifach n yd ri a mn idi Mnghir na na,neutral
ary,test,HananeElKhader socialmedianight bent bladi ofakhrna bghina la ab lik khadmi mzn odarbi la leval oaghani lprim orakzi kanmoto lik,positive
ary,test,ana mn lwl tangoulikom dok lmaba ich fans raphael maty tounich lyoum ban kolchi hananeelkhader,neutral
ary,test,Maeandishi ama kun emlta sayf kaml wlad lq ab uhuma mfr nin db ead banalum hahahahahah,negative
ary,test,allah y tehom del mn end lmgharba kamlin,negative
ary,test,dmn anniv de mn bb,positive
ary,test,Daba wach khassna nabdaw n ayrobou nssabo bach had l aba idiro nafss,negative
ary,test,groupat kamliiiin kihadro ghi lik w ta liif l isas,neutral
ary,test,Alah la ilah ila how al awo al awom,neutral
ary,test,btisam ana b a fiya lhal hit katdiri ghir lbnat wach drari gama kibano lik,negative
ary,test,Kijakoum new look dial Leo Messi ou,neutral
ary,test,MohammadAbbas SocialMediaNight kayna wahd lhaja smytha starac kanchofo KOLCHI ya ni nifa ak w ghirtk mn ihab MLINA MNHA wsoha mbrhochach,negative
ary,test,la saison kant yana,negative
ary,test,alina ou lik asi momo,positive
ary,test,ana sma t ghir li ando namra dima rah wahad lbant man maba ich andha smiytha btissam katsawat biha,neutral
ary,test,emdouha kano ykheliwha b lawtha dial Steve,neutral
ary,test,Khass had les prix ikono ghir l jrad,negative
ary,test,dokhli blokih hadak howa sbab lah ylagiha lih,negative
ary,test,dertou b al dik mounadara alfikrai li tchendlate lawed garou,negative
ary,test,Themesst f hadi Mama dima ka tnte ha Frikhilitto pffft,neutral
ary,test,LAaaaa halfi balah sa datak fin hiya daba,positive
ary,test,Oui alhoma rhirba wla hd ard lyi machy sa ida bal ta ysa,negative
ary,test,Omg kan ass brassi gualt bzzaf att nmchi nchouf,neutral
ary,test,kol am o nti lhob ya aghla inssana,positive
ary,test,nn khali dik mossba an khali hta tkon bssa ana mne sadma li kherjt bety mne starac mab it nti flbaramij,negative
ary,test,hanaa akhtii makayn ghir ch aa hhhh dkhalt sbah instegram ocheft radio,positive
ary,test,bekawni fhad lill okolhi odamna jit nhdar m aha b adab ohit hadrti jatha assha tatni bloc,negative
ary,test,makrehtch nkoun fcasa db ghi nchoufek wmabghit hta chi haja mazal amma yla redti lia la chi kass mch er mangoulch la,positive
ary,test,des profil,positive
ary,test,a wadi fako rirtkom m a charaf bent ad jiw hadro la sidkom,negative
ary,test,Ghadi yekoun lbehar chwiya avec mod ration in cha lah hhhh,positive
ary,test,plz l youm akhir ajal o lfari bssit bin ihab o raph khsso kolchi ysswt kter men marra,neutral
ary,test,t achmen habha kane ghadi intaher badalto tawzi w kolchi li fih do dal lobnani ou maghribi appars ca zabaltoha,negative
ary,test,hhhhhhh wntii malikk bassom nsamiha kol asma ach dakhlakkk,negative
ary,test,BAMA PlatinumEdition HananeElKhader ahla hanouna f dnya tstahel lmahaba dyal nass lah ach dryfa o nya,positive
ary,test,ramadan al habib li dima bachar,neutral
ary,test,IbtissamTiskat waaw daba yji nhar li ibtissam twssal oghnitha l lach la,positive
ary,test,galt liha wach t adri tsawri oghniya maghribiya nti ou rafel,neutral
ary,test,waach bkool iwaak l a liyya ntii maghribiyya o dayra retweet lhad lhdraa achman khiir o achmaan char,negative
ary,test,M alem laman nchki ali yali chrlti bali Kantmna n sl la Retweet Chi Mra b ali b al Ga les fan SAAD super star,neutral
ary,test,La asat ghir ayad hadi na makan arbohomch bnafs sla hom dakchi f lwa i wa chokran,negative
ary,test,Nabila bila bila oh,positive
ary,test,nabila akher tweet chi min daba,neutral
ary,test,hanan dima hadera b owa f trand maghribi mabrouk lina hadi lbidaya mazal mazal hhh,positive
ary,test,li kayftakhar b tamaghribiyto w b maliknaa mohamed ydiiir a ssan RETEWEEET IbtissamTiskat,positive
ary,test,tani haja raha hta hadik li ktabto fatin kant katlbas m azab ou nhar ou metal m a mortada ou souka hta hiya chhal bkat la rafa,negative
ary,test,hadchi li tadiro machi fi sali hanan ra hanan ba a tattaba kalam idara Fach Ghadi tikheroj Ghadi tasdam,negative
ary,test,ragalt mchaliha hssab dim o had hssab radyalha telo la taghridat daam ochofoo hata ta instegram dyalha,neutral
ary,test,la chokra ala wajib walkin koni mtakda ghadi nssawte liho bjoje,positive
ary,test,IbtissamTiskat soora jdida l betyyy yala hojoooooom,positive
ary,test,Fach nedt nkhelless lftour o galiya lmodir diali la safi ghi sir ana antkellef,neutral
ary,test,lach na f maroc kanrabto naja b daka machi kola wa ad nja dki o machi kola dki naja forrestgump a san film momkin tchofo f yatk,positive
ary,test,ou had tswira li hata walah ahssan malyou mara min khadratkom li la zin la mji bakri ya,negative
ary,test,wach bsh fati ghada tzewj wasdat hsbha fi instgrame fak jwbnu,neutral
ary,test,hananelkhader SocialMediaNight hanan hbiba dyali nmouutt fik lah ihfdek diri hbiba eval zwin otwkli la lah ohna rah dima m ak,positive
ary,test,ghir fi dar w chwiya dyal khdma,neutral
ary,test,Hanane na M ak O kanbghiwk Li ghai Ibghiha ghaybghiha kima Hya O hane Machi Nomineeeeeeeee HananeElKhader,positive
ary,test,hhhhhhhhhhhh qhrnahom ma sitch brask khfifa nqso lina dnob fhad l hashtag hhhhhh,negative
ary,test,ya ni li bgha isma ha khasso anghami it album dyalha nazl nhar,neutral
ary,test,ok tanchof chi haja li mslkani w ngolik,positive
ary,test,ila bghiti ittel wiard aji andi,neutral
ary,test,wa siri choufi akhbar dyal m o injazat dyal lallak tlahi salat sa tek kin ghir ihab had l am,negative
ary,test,No pov I think makaynach clement kan f maison archi ou floki ma warahach,neutral
ary,test,walahi man sbah wana kan oul hakda khaliw hanan b ida an machakil lfananin hiya mabithib lmachakil,positive
ary,test,ghanthalaw fiha mzyan balbayd ghir goliha tji dik sa a une fois ngol lmgharba hadik assmat bladna ytal o yakloha,negative
ary,test,fhit radio wsslat l j aime o f pagez dyal momo wasslt l ktarmn IbtissamTiskat,positive
ary,test,si jah wrah kolchi man controle dokhli chofi tag dyalo howa,neutral
ary,test,hhh machi ana li saybto khti LAH ikhliha lina,positive
ary,test,mohim laknti maghribiya mathadrich b smitna hna kanhma ou la chi haja smitha zineb oussama lt,neutral
ary,test,rabi ikhlik odir bkol farah lik okol jami moslim amin,positive
ary,test,Nasse ra waslo boston ou bnadam ba i madarab ghire m a karo,negative
ary,test,serveur andi taye za ma dernah f Manchester galik mezian ch al dial lkdoub,negative
ary,test,Nti zerbana f Sbah alors,neutral
ary,test,aychin f blad bnadem ki golik bghit gher n ich,negative
ary,test,wlad l aram ga ma kay lo la lbachar,negative
ary,test,wahed bent ana wejdiya oga wjada makihemloch khanza ohiya tgol achndir,negative
ary,test,Ana hadou aysektouli lqelb manqderch nzid lakhrine hta houma,negative
ary,test,alek moul lfez kay fezz ma al walou w nti kathedri khti wsselti lwa ed daraja kalakh li ghadi ndir lik fiha bloque,negative
ary,test,ja lhssabi mal a tahaja galiya atyak flouss bach daf i liha o makhala ma al fiya khedmtk khedmat lil ozid o zid,negative
ary,test,nakhjal aha hada rah lmaghrib ya anza blad li mat elmoch tweslo liha wa chokran,negative
ary,test,ta ana yalah li sam o mani,neutral
ary,test,La hawla wala qowata ila bellah,negative
ary,test,khouya chkonn baghi ythama ana mali ach dartt bl akss ana rah lmohamiya dialkk,positive
ary,test,gtlk olbant li mklfa bhadchi mabghatch t at fmaw if ayb,negative
ary,test,f adak lw t kan dak msn plus kai enregistrer ga les conv hak wahd l chantillon,neutral
ary,test,yallah diri lina a rti chez errassia fa la tarka Chikhates la sabi,positive
ary,test,ghir nti kima kenti,neutral
ary,test,chofo li labess ahmarrr,neutral
ary,test,zin alah ykahlik khalina fhanan oulm saba a daba safi madahkouch na mzyanin m a ga nas rah darni rasi,positive
ary,test,Aji had lyamat kayn wa d Can Fin howa lmghrib,neutral
ary,test,Jockey ynfe Hna f Oujda makatwselch sel a d Jaouda,neutral
ary,test,hhhhhhhhhhhhh mina kharjatha wa a mn fomha bhala kat ayet nit la chi mina dyalna hhhh,positive
ary,test,akhir wahdin yehadrou ela la mode homa ntouma nssiti cheno ketelbess enza wela nfakrak sata ir sidaar hhhhhh,negative
ary,test,La petite princesse bghat tgolikom chi aja nsam o liha alors FVX JVTK,positive
ary,test,ila kenti fans li hanane mli sourtha f lprofile,neutral
ary,test,Rai huwa lRnb dlmghrib,neutral
ary,test,li mabghitich t amrih kteb none,neutral
ary,test,Zin li tani lah emro matel ah,positive
ary,test,makandirsh l maquillage mni dkhelt l youtube bach nat alem oh oh twadert tleft saraha,neutral
